listing,borough,airbnbScore,housingScore,latitude,longitude
12753036,Southwark,0.4141162869279948,0.6744046577955469,51.47576,-0.07349
12782147,Southwark,0.4141162869279948,0.6744046577955469,51.49176,-0.09361
12794896,Southwark,0.4141162869279948,0.6744046577955469,51.44994,-0.07625
12842098,Southwark,0.4141162869279948,0.6744046577955469,51.48995,-0.07417
12846088,Southwark,0.4141162869279948,0.6744046577955469,51.49833,-0.09625
12856204,Southwark,0.4141162869279948,0.6744046577955469,51.47688,-0.0989
12862532,Southwark,0.4141162869279948,0.6744046577955469,51.48509,-0.10427
12862918,Southwark,0.4141162869279948,0.6744046577955469,51.42585,-0.07768
12863377,Southwark,0.4141162869279948,0.6744046577955469,51.48624,-0.10485
1289385,Southwark,0.4141162869279948,0.6744046577955469,51.47721,-0.07096
12903959,Southwark,0.4141162869279948,0.6744046577955469,51.45461,-0.07651
12911724,Southwark,0.4141162869279948,0.6744046577955469,51.47204,-0.07752
12918233,Southwark,0.4141162869279948,0.6744046577955469,51.48052,-0.08947
12939121,Southwark,0.4141162869279948,0.6744046577955469,51.46399,-0.06479
12958928,Southwark,0.4141162869279948,0.6744046577955469,51.48655,-0.08947
12977330,Southwark,0.4141162869279948,0.6744046577955469,51.50003,-0.07343
13014483,Southwark,0.4141162869279948,0.6744046577955469,51.4983,-0.08105
13030541,Southwark,0.4141162869279948,0.6744046577955469,51.47051,-0.05724
13043789,Southwark,0.4141162869279948,0.6744046577955469,51.47774,-0.09144
13049594,Southwark,0.4141162869279948,0.6744046577955469,51.50762,-0.10132
1305258,Southwark,0.4141162869279948,0.6744046577955469,51.49715,-0.08222
13089989,Southwark,0.4141162869279948,0.6744046577955469,51.46816,-0.05301
13107794,Southwark,0.4141162869279948,0.6744046577955469,51.48899,-0.09661
13109987,Southwark,0.4141162869279948,0.6744046577955469,51.49829,-0.08064
13120798,Southwark,0.4141162869279948,0.6744046577955469,51.49738,-0.08248
13127559,Southwark,0.4141162869279948,0.6744046577955469,51.5005,-0.05714
13133143,Southwark,0.4141162869279948,0.6744046577955469,51.50234,-0.09575
13133290,Southwark,0.4141162869279948,0.6744046577955469,51.49056,-0.09581
13135018,Southwark,0.4141162869279948,0.6744046577955469,51.46393,-0.07437
13137815,Southwark,0.4141162869279948,0.6744046577955469,51.50133,-0.09646
13138748,Southwark,0.4141162869279948,0.6744046577955469,51.49831,-0.05123
13162865,Southwark,0.4141162869279948,0.6744046577955469,51.50183,-0.07857
13178631,Southwark,0.4141162869279948,0.6744046577955469,51.50066,-0.10321
13190144,Southwark,0.4141162869279948,0.6744046577955469,51.45659,-0.07011
13260653,Southwark,0.4141162869279948,0.6744046577955469,51.48074,-0.08463
13269522,Southwark,0.4141162869279948,0.6744046577955469,51.47566,-0.05757
13273118,Southwark,0.4141162869279948,0.6744046577955469,51.49805,-0.08032
13289226,Southwark,0.4141162869279948,0.6744046577955469,51.472,-0.07514
13289997,Southwark,0.4141162869279948,0.6744046577955469,51.50123,-0.07835
13297148,Southwark,0.4141162869279948,0.6744046577955469,51.49879,-0.08169
13322476,Southwark,0.4141162869279948,0.6744046577955469,51.47608,-0.06722
13343635,Southwark,0.4141162869279948,0.6744046577955469,51.49808,-0.04884
13358704,Southwark,0.4141162869279948,0.6744046577955469,51.49177,-0.10245
1336197,Southwark,0.4141162869279948,0.6744046577955469,51.49624,-0.10206
1336477,Southwark,0.4141162869279948,0.6744046577955469,51.46281,-0.05979
13369595,Southwark,0.4141162869279948,0.6744046577955469,51.49344,-0.09825
13395059,Southwark,0.4141162869279948,0.6744046577955469,51.45784,-0.07947
1340143,Southwark,0.4141162869279948,0.6744046577955469,51.45768,-0.08154
13402847,Southwark,0.4141162869279948,0.6744046577955469,51.4567,-0.04987
13414942,Southwark,0.4141162869279948,0.6744046577955469,51.50062,-0.03522
13440736,Southwark,0.4141162869279948,0.6744046577955469,51.4838,-0.09611
13445580,Southwark,0.4141162869279948,0.6744046577955469,51.48606,-0.09436
13448522,Southwark,0.4141162869279948,0.6744046577955469,51.45347,-0.07122
13448783,Southwark,0.4141162869279948,0.6744046577955469,51.46891,-0.08075
13474527,Southwark,0.4141162869279948,0.6744046577955469,51.47922,-0.06332
13511079,Southwark,0.4141162869279948,0.6744046577955469,51.48707,-0.08849
1352264,Southwark,0.4141162869279948,0.6744046577955469,51.49778,-0.07286
13539166,Southwark,0.4141162869279948,0.6744046577955469,51.45911,-0.06978
13545597,Southwark,0.4141162869279948,0.6744046577955469,51.46556,-0.06201
13550893,Southwark,0.4141162869279948,0.6744046577955469,51.45547,-0.05025
13582171,Southwark,0.4141162869279948,0.6744046577955469,51.47948,-0.08682
13614242,Southwark,0.4141162869279948,0.6744046577955469,51.45214,-0.07743
13622773,Southwark,0.4141162869279948,0.6744046577955469,51.49238,-0.0988
13644216,Southwark,0.4141162869279948,0.6744046577955469,51.47121,-0.08077
13645913,Southwark,0.4141162869279948,0.6744046577955469,51.50026,-0.09908
1366442,Southwark,0.4141162869279948,0.6744046577955469,51.49888,-0.04629
13671064,Southwark,0.4141162869279948,0.6744046577955469,51.45188,-0.07707
13673544,Southwark,0.4141162869279948,0.6744046577955469,51.49757,-0.09503
1369315,Southwark,0.4141162869279948,0.6744046577955469,51.50124,-0.10033
1369502,Southwark,0.4141162869279948,0.6744046577955469,51.50204,-0.07499
13706061,Southwark,0.4141162869279948,0.6744046577955469,51.46656,-0.08419
13709842,Southwark,0.4141162869279948,0.6744046577955469,51.49413,-0.06506
13711723,Southwark,0.4141162869279948,0.6744046577955469,51.49183,-0.09348
